	Scientific Name	Common Name	Region	Family	First Listed	Taxonomic Group	Status	Type
7086	Pyrgulopsis pecosensis	Pecos springsnail	NM	hydrobiidae		Snails	Not Listed	I
7087	Pyrgulopsis peculiaris	Bifid duct pyrg	NV, UT	hydrobiidae		Snails	Not Listed	I
7088	Pyrgulopsis perturbata	Fish Slough springsnail	CA	hydrobiidae		Snails	Not Listed	I
7089	Pyrgulopsis pisteri	Median-gland Nevada springsnail	NV	hydrobiidae		Snails	Under Review in the Candidate or Petition Process	I
7090	Pyrgulopsis planulata	Flat-topped Steptoe pyrg	NV	hydrobiidae		Snails	Under Review in the Candidate or Petition Process	I
7091	Pyrgulopsis robusta	Jackson Lake springsnail	WY	hydrobiidae		Snails	Not Listed	I
7092	Pyrgulopsis roswellensis	Roswell springsnail	NM	hydrobiidae	2005.0	Snails	Endangered	I
7093	Pyrgulopsis sathos	White River Valley pyrg	NV	hydrobiidae		Snails	Not Listed	I
7094	Pyrgulopsis saxatilis	Sub-globose Snake pyrg	UT	hydrobiidae		Snails	Under Review in the Candidate or Petition Process	I
7095	Pyrgulopsis serrata	Northern Steptoe pyrg	NV	hydrobiidae		Snails	Under Review in the Candidate or Petition Process	I
7096	Pyrgulopsis simplex	Fossil springsnail	AZ	hydrobiidae		Snails	Not Listed	I
7097	Pyrgulopsis sola	Brown springsnail	AZ	hydrobiidae		Snails	Not Listed	I
7098	Pyrgulopsis sp.	Spring Creek pyrg	AL	hydrobiidae		Snails	Not Listed	I
7099	Pyrgulopsis sp.	Briley Creek pyrg	AL	hydrobiidae		Snails	Not Listed	I
7100	Pyrgulopsis sp.	Flint River pyrg	AL	hydrobiidae		Snails	Not Listed	I
7101	pyrgulopsis species	mimbres springsnail		hydrobiidae		Clams	Not Listed	I
7102	Pyrgulopsis sterilis	Sterile Basin pyrg	NV	hydrobiidae		Snails	Under Review in the Candidate or Petition Process	I
7103	Pyrgulopsis sublata	Lake Valley pyrg	NV	hydrobiidae		Snails	Not Listed	I
7104	Pyrgulopsis sulcata	Southern Steptoe pyrg	NV	hydrobiidae		Snails	Under Review in the Candidate or Petition Process	I
7105	Pyrgulopsis texana	Phantom Springsnail	TX	hydrobiidae	2013.0	Snails	Endangered	I
7106	Pyrgulopsis thermalis	New Mexico springsnail	NM	hydrobiidae		Snails	Not Listed	I
7107	Pyrgulopsis thompsoni	Huachuca springsnail	AZ	hydrobiidae		Snails	Not Listed	I
7108	Pyrgulopsis trivialis	Three Forks Springsnail	AZ	hydrobiidae	2012.0	Snails	Endangered	I
7109	Pyrgulopsis turbatrix	Southeast Nevada pyrg	NV	hydrobiidae		Snails	Under Review in the Candidate or Petition Process	I
7110	Pyrgulopsis villacampae	Duckwater Warm Springs pyrg		hydrobiidae		Snails	Not Listed	I
7111	Pyrgulopsis wongi	Wongs springsnail	CA	hydrobiidae		Snails	Not Listed	I
7112	Pyrgus centaureae	Grizzled skipper	DE, KY, MD, MI, NC, NJ, NY, OH, PA, VA, WV	hesperiidae		Insects	Not Listed	I
7113	Pyrgus ruralis lagunae	Laguna Mountains skipper	CA	hesperiidae	1997.0	Insects	Endangered	I
7114	pyrocephalus rubinus	Vermillion flycatcher		tyrannidae		Birds	Not Listed	V
7115	Pyrrocoma insecticruris		ID	asteraceae		Flowering Plants	Not Listed	P
7116	Pyrrocoma liatriformis		ID, WA	asteraceae		Flowering Plants	Not Listed	P
7117	Pyrrocoma radiata	 goldenweed	ID, OR	asteraceae		Flowering Plants	Not Listed	P
7118	Pyrrocoma uniflora gossypina	Bear Valley pyrrocoma	CA	asteraceae		Flowering Plants	Not Listed	P
7119	Pyrrocoma uniflora var. uniflora	 goldenweed	WY	asteraceae		Flowering Plants	Not Listed	P
7120	Pyrroglaux podargina	Palau Owl		strigidae	1970.0	Birds	Recovery	V
7121	Pyxidanthera barbulata brevifolia	Well's pixie-moss	NC, SC	diapensiaceae		Flowering Plants	Not Listed	P
7122	Quadrula asperata ssp. archeri	Tallapoosa orb	AL	unionidae		Clams	Under Review in the Candidate or Petition Process	I
7123	Quadrula aurea	Golden orb	TX	unionidae		Clams	Not Listed	I
7124	Quadrula cylindrica cylindrica	Rabbitsfoot	AL, AR, IL, IN, KS, KY, LA, MO, MS, OH, OK, PA, TN	unionidae	2013.0	Clams	Threatened	I
7125	Quadrula cylindrica strigillata	Rough rabbitsfoot	TN, VA	unionidae	1997.0	Clams	Endangered	I
7126	Quadrula fragosa	Winged Mapleleaf	AL	unionidae	2001.0	Clams		I
7127	Quadrula fragosa	Winged Mapleleaf	AR, MN, MO, OK, TN, WI	unionidae	1991.0	Clams	Endangered	I
7128	Quadrula intermedia	Cumberland monkeyface (pearlymussel)	AL, GA, NC, TN, VA	unionidae	1976.0	Clams	Endangered	I
7129	Quadrula intermedia	Cumberland monkeyface (pearlymussel)	AL	unionidae	2001.0	Clams		I
7130	Quadrula intermedia	Cumberland monkeyface (pearlymussel)		unionidae	2007.0	Clams		I
7131	Quadrula petrina	Texas pimpleback	TX	unionidae		Clams	Candidate	I
7132	Quadrula sparsa	Appalachian monkeyface (pearlymussel)	NC, TN, VA	unionidae	1976.0	Clams	Endangered	I
7133	Quadrula sparsa	Appalachian monkeyface (pearlymussel)		unionidae	2007.0	Clams		I
7134	Quadrula stapes	Stirrupshell	AL, MS	unionidae	1987.0	Clams	Endangered	I
7135	Quercus arkansana	 oak	AL, AR, FL, GA, LA	fagaceae		Flowering Plants	Not Listed	P
7136	Quercus berberidifolia	Scrub oak		fagaceae		Flowering Plants	Not Listed	P
7137	Quercus boyntonii	Boynton's oak	AL, TX	fagaceae		Flowering Plants	Not Listed	P
7138	Quercus dumosa	Nuttall's scrub oak	CA	fagaceae		Flowering Plants	Not Listed	P
7139	quercus engelmannii	Engelmann oak		fagaceae		Flowering Plants	Not Listed	P
7140	Quercus georgiana	 oak	AL, GA, SC	fagaceae		Flowering Plants	Not Listed	P
7141	Quercus graciliformis	Slender oak	TX	fagaceae		Flowering Plants	Not Listed	P
7142	Quercus hinckleyi	Hinckley oak	TX	fagaceae	1988.0	Flowering Plants	Threatened	P
7143	Quercus oglethorpensis	Oglethorpe oak	GA, LA, MS, SC	fagaceae		Flowering Plants	Not Listed	P
7144	Quercus parvula	Santa Cruz Island oak	CA	fagaceae		Flowering Plants	Not Listed	P
7145	Quercus shumardii acerifolia	Maple-leaf oak	AR	fagaceae		Flowering Plants	Not Listed	P
7146	Quercus tardifolia	Chisos Mountains oak	TX	fagaceae		Flowering Plants	Not Listed	P
7147	Quercus tomentella	Island oak	CA	fagaceae		Flowering Plants	Not Listed	P
7148	Quincuncina kleiniana	Suwannee Pigtoe		unionidae		Clams	Not Listed	I
7149	Radiocentrum avalonense	Catalina mountainsnail	CA	oreohelicidae		Snails	Not Listed	I
7150	Raillardella pringlei	Showy raillardella	CA	asteraceae		Flowering Plants	Not Listed	P
7151	Rallus elegans	King Rail		rallidae		Birds	Not Listed	V
7152	Rallus longirostris	Clapper rail		rallidae		Birds	Not Listed	V
7153	Rallus longirostris insularum	Mangrove clapper rail	FL	rallidae		Birds	Not Listed	V
7154	Rallus longirostris levipes	Light-footed clapper rail	CA	rallidae	1970.0	Birds	Endangered	V
7155	Rallus longirostris obsoletus	California clapper rail	CA	rallidae	1970.0	Birds	Endangered	V
7156	Rallus longirostris yumanensis	Yuma clapper rail	AZ, CA	rallidae	1967.0	Birds	Endangered	V
7157	Rallus owstoni	Guam rail	GU	rallidae	1984.0	Birds	Endangered	V
7158	Rallus owstoni	Guam rail	MP	rallidae	1989.0	Birds		V
7159	Rana	Duckwater frog	NV	ranidae		Amphibians	Not Listed	V
7160	Rana areolata aesopus	Florida crawfish frog	FL, GA	ranidae		Amphibians	Not Listed	V
7161	Rana areolata capito	Carolina crawfish frog	GA, NC, SC	ranidae		Amphibians	Not Listed	V
7162	Rana areolata sevosa	Dusky crawfish frog	AL, FL, LA, MS	ranidae		Amphibians	Not Listed	V
7163	Rana aurora aurora	Northern red-legged frog	CA, OR, WA	ranidae		Amphibians	Not Listed	V
7164	Rana boylii	Foothill yellow-legged frog	CA, OR	ranidae		Amphibians	Under Review in the Candidate or Petition Process	V
7165	Rana cascadae	Cascades frog	CA, OR, WA	ranidae		Amphibians	Under Review in the Candidate or Petition Process	V
7166	Rana chiricahuensis	Chiricahua leopard frog	AZ, NM	ranidae	2002.0	Amphibians	Threatened	V
7167	Rana draytonii	California red-legged frog	CA	ranidae	1996.0	Amphibians	Threatened	V
7168	Rana fisheri	Vegas Valley leopard frog	AZ, NV, UT	ranidae		Amphibians	Not Listed	V
7169	Rana luteiventris	Columbia spotted frog	ID, NV, OR	ranidae		Amphibians	Not Listed	V
7170	Rana luteiventris	Columbia spotted frog	ID, OR	ranidae		Amphibians	Not Listed	V
7171	Rana muscosa	Mountain yellow-legged frog	CA	ranidae	2014.0	Amphibians	Endangered	V
7172	Rana muscosa	Mountain yellow-legged frog	CA	ranidae	2002.0	Amphibians	Endangered	V
7173	Rana okaloosae	Florida bog frog	FL	ranidae		Amphibians	Not Listed	V
7174	Rana pipiens	northern leopard frog	CO	ranidae		Amphibians	Not Listed	V
7175	Rana pretiosa	Oregon spotted frog	CA, OR, WA	ranidae	2014.0	Amphibians	Threatened	V
7176	Rana sevosa	dusky gopher frog	AL, MS	ranidae	2001.0	Amphibians	Endangered	V
7177	Rana sierrae	Sierra Nevada Yellow-legged Frog	CA, NV	ranidae	2014.0	Amphibians	Endangered	V
7178	Rana subaquavocalis	Ramsey Canyon leopard frog	AZ	ranidae		Amphibians	Not Listed	V
7179	Rana tarahumarae	Tarahumara frog	AZ	ranidae		Amphibians	Not Listed	V
7180	Rana yavapaiensis	Lowland leopard (=San Felipe leopard) frog	AZ, CA, NM, UT	ranidae		Amphibians	Not Listed	V
7181	Randia portoricensis		PR, VI	rubiaceae		Flowering Plants	Not Listed	P
7182	Rangifer tarandus caribou	Woodland Caribou	ID, WA	cervidae	1983.0	Mammals	Endangered	V
7183	Ranunculus aestivalis (=acriformis)	Autumn Buttercup	UT	ranunculaceae	1989.0	Flowering Plants	Endangered	P
7184	Ranunculus austro-oreganus		OR	ranunculaceae		Flowering Plants	Not Listed	P
7185	Ranunculus fascicularis cuneiformis	Kerr crowfoot	TX	ranunculaceae		Flowering Plants	Not Listed	P
7186	Ranunculus hawaiensis	Makou	HI	ranunculaceae	2016.0	Flowering Plants	Endangered	P
7187	Ranunculus inamoenus subaffinis	 buttercup	AZ	ranunculaceae		Flowering Plants	Not Listed	P
7188	Ranunculus laxicaulis	Bladen buttercup	NC	ranunculaceae		Flowering Plants	Not Listed	P
7189	Ranunculus mauiensis	Makou	HI	ranunculaceae	2016.0	Flowering Plants	Endangered	P
7190	Ranunculus occidentalis nelsonii		AK	ranunculaceae		Flowering Plants	Not Listed	P
7191	Ranunculus triternatus		WA	ranunculaceae		Flowering Plants	Not Listed	P
7192	Rauvolfia helleri		HI	apocynaceae		Flowering Plants	Not Listed	P
7193	Rauvolfia mauiensis		HI	apocynaceae		Flowering Plants	Not Listed	P
7194	Rauvolfia molokaiensis parvifolia		HI	apocynaceae		Flowering Plants	Not Listed	P
7195	Rauvolfia remotiflora	Wahaula heiau	HI	apocynaceae		Flowering Plants	Not Listed	P
7196	Rauvolfia sandwicensis sandwicensis	Hao	HI	apocynaceae		Flowering Plants	Not Listed	P
7197	Rauvolfia sandwicensis subacuminata		HI	apocynaceae		Flowering Plants	Not Listed	P
7198	Ravenia urbanii	Prieto tortugo	PR, VI	rutaceae		Flowering Plants	Not Listed	P
7199	Rayjacksonia aurea	Houston tansyaster	TX	asteraceae		Flowering Plants	Not Listed	P
7200	Regina septemvittata	Queen snake	AR, MO	colubridae		Reptiles	Not Listed	V
7201	Reithrodontomys megalotis arizonensis	Chiricahua western harvest mouse	AZ	muridae		Mammals	Not Listed	V
7202	Reithrodontomys megalotis limicola	Southern marsh harvest mouse	CA	muridae		Mammals	Not Listed	V
7203	Reithrodontomys megalotis ravus	Stansbury Island harvest mouse	UT	muridae		Mammals	Not Listed	V
7204	Reithrodontomys megalotis santacruzae	Santa Cruz harvest mouse	CA	muridae		Mammals	Not Listed	V
7205	Reithrodontomys raviventris	Salt marsh harvest mouse	CA	cricetidae	1970.0	Mammals	Endangered	V
7206	Relictus solitarius	Relict dace	NV	cyprinidae		Fishes	Under Review in the Candidate or Petition Process	V
7207	Remenus kirchneri	Blueridge springfly	VA	perlodidae		Insects	Under Review in the Candidate or Petition Process	I
7208	Remya kauaiensis		HI	asteraceae	1991.0	Flowering Plants	Endangered	P
7209	Remya mauiensis	Maui remya	HI	asteraceae	1991.0	Flowering Plants	Endangered	P
7210	Remya montgomeryi		HI	asteraceae	1991.0	Flowering Plants	Endangered	P
7211	Reynoldsia sandwicensis	`Ohe	HI	araliaceae		Flowering Plants	Not Listed	P
7212	rhadine austinica			carabidae		Insects	Not Listed	I
7213	Rhadine exilis	 Beetle	TX	carabidae	2000.0	Insects	Endangered	I
7214	Rhadine infernalis	 Beetle	TX	carabidae	2000.0	Insects	Endangered	I
7215	rhadine insolita			carabidae		Insects	Not Listed	I
7216	rhadine noctivaga			carabidae		Insects	Not Listed	I
7217	Rhadine ozarkensis	 ground beetle	AR	carabidae		Insects	Not Listed	I
7218	Rhadine persephone	Tooth Cave ground beetle	TX	carabidae	1988.0	Insects	Endangered	I
7219	rhadine russelli			carabidae		Insects	Not Listed	I
7220	Rhaphiomidas terminatus abdominalis	Delhi Sands flower-loving fly	CA	mydidae	1993.0	Insects	Endangered	I
7221	Rhaphiomidas terminatus terminatus	El Segundo flower-loving fly	CA	apioceridae		Insects	Not Listed	I
7222	Rhaphiomidas trochilus	San Joaquin Valley giant flower-loving fly	CA	apioceridae		Insects	Not Listed	I
7223	Rhapidophyllum hystrix	Needle palm	AL, FL, GA, MS, SC	arecaceae		Flowering Plants	Not Listed	P
7224	Rhexia aristosa	Awned meadowbeauty	AL, DE, GA, NC, NJ, SC	melastomataceae		Flowering Plants	Not Listed	P
7225	Rhexia parviflora	White meadowbeauty	FL	melastomataceae		Flowering Plants	Under Review in the Candidate or Petition Process	P
7226	Rhexia salicifolia	Panhandle meadowbeauty	FL, GA	melastomataceae		Flowering Plants	Under Review in the Candidate or Petition Process	P
7227	Rhinanthus arcticus		AK	scrophulariaceae		Flowering Plants	Not Listed	P
7228	Rhinichthys cataractae ssp.	Millicoma dace	OR	cyprinidae		Fishes	Not Listed	V
7229	Rhinichthys deaconi	Las Vegas dace	NV	cyprinidae		Fishes	Not Listed	V
7230	Rhinichthys osculus lethoporus	Independence Valley speckled dace	NV	cyprinidae	1989.0	Fishes	Endangered	V
7231	Rhinichthys osculus moapae	Moapa speckled dace	NV	cyprinidae		Fishes	Not Listed	V
7232	Rhinichthys osculus nevadensis	Ash Meadows speckled dace	NV	cyprinidae	1982.0	Fishes	Endangered	V
7233	Rhinichthys osculus oligoporus	Clover Valley speckled dace	NV	cyprinidae	1989.0	Fishes	Endangered	V
7234	Rhinichthys osculus reliquus	Grass Valley speckled dace	NV	cyprinidae		Fishes	Not Listed	V
7235	Rhinichthys osculus ssp.	Speckled dace	AZ	cyprinidae		Fishes	Not Listed	V
7236	Rhinichthys osculus ssp.	Diamond Valley speckled dace	NV	cyprinidae		Fishes	Not Listed	V
7237	Rhinichthys osculus ssp.	Long Valley speckled dace	CA	cyprinidae		Fishes	Not Listed	V
7238	Rhinichthys osculus ssp.	Santa Ana speckled dace	CA	cyprinidae		Fishes	Not Listed	V
7239	Rhinichthys osculus ssp.	Meadow Valley Wash speckled dace	NV	cyprinidae		Fishes	Not Listed	V
7240	Rhinichthys osculus ssp.	Amargosa Canyon speckled dace	CA	cyprinidae		Fishes	Not Listed	V
7241	Rhinichthys osculus ssp.	Little Lake speckled dace	CA	cyprinidae		Fishes	Not Listed	V
7242	Rhinichthys osculus ssp.	Oasis Valley speckled dace	NV	cyprinidae		Fishes	Not Listed	V
7243	Rhinichthys osculus ssp.	White River speckled dace	NV	cyprinidae		Fishes	Not Listed	V
7244	Rhinichthys osculus ssp.	Foskett speckled dace	OR	cyprinidae	1985.0	Fishes	Recovery	V
7245	Rhinichthys osculus ssp.	Benton Valley speckled dace	CA	cyprinidae		Fishes	Not Listed	V
7246	Rhinichthys osculus ssp.	Monitor Valley speckled dace	NV	cyprinidae		Fishes	Not Listed	V
7247	Rhinichthys osculus ssp.	Owens speckled dace	CA	cyprinidae		Fishes	Not Listed	V
7248	Rhinichthys osculus thermalis	Kendall Warm Springs dace	WY	cyprinidae	1970.0	Fishes	Endangered	V
7249	Rhinichthys osculus velifer	Pahranagat speckled dace	NV	cyprinidae		Fishes	Not Listed	V
7250	rhinocheilus lecontei ssp. lecontei	Western long-nosed snake		colubridae		Reptiles	Not Listed	V
7251	Rhipidura lepida	Palau fantail flycatcher		muscicapidae	1970.0	Birds	Recovery	V
7252	Rhipidura rufifrons uraniae	Guam rufous-fronted fantail	GU	rhipiduridae		Birds	Not Listed	V
7253	Rhipsalis baccifera		FL	cactaceae		Flowering Plants	Not Listed	P
7254	Rhodacme elatior	Domed ancylid	AL	ancylidae		Snails	Under Review in the Candidate or Petition Process	I
7255	Rhodacme filosa	Wicker ancylid	AL	ancylidae		Snails	Not Listed	I
7256	Rhodiola integrifolia ssp. leedyi	Leedy's roseroot	MN, NY, SD	crassulaceae	1992.0	Flowering Plants	Threatened	P
7257	Rhododendron austrinum	 rhododendron	AL, FL, GA, MS	ericaceae		Flowering Plants	Not Listed	P
7258	Rhododendron bakeri	Baker's rhododendron	AL, GA, KY, NC, TN, VA	ericaceae		Flowering Plants	Not Listed	P
7259	Rhododendron chapmanii	Chapman rhododendron	FL	ericaceae	1979.0	Flowering Plants	Endangered	P
7260	Rhododendron prunifolium	Plumleaf azalea	AL, GA	ericaceae		Flowering Plants	Not Listed	P
7261	Rhododendron vaseyi	Pink-shell azalea	NC	ericaceae		Flowering Plants	Not Listed	P
7262	Rhododon ciliatus		TX	lamiaceae		Flowering Plants	Not Listed	P
7263	Rhus kearneyi	Kearney's sumac	AZ	anacardiaceae		Flowering Plants	Not Listed	P
7264	Rhus michauxii	Michaux's sumac	GA, NC, SC, VA	anacardiaceae	1989.0	Flowering Plants	Endangered	P
7265	Rhus trilobata arenaria	 sumac	IL, IN, OH	anacardiaceae		Flowering Plants	Not Listed	P
7266	Rhyacophila alexanderi	Alexander's rhyacophilan caddisfly	MT	rhyacophilidae		Insects	Not Listed	I
7267	Rhyacophila amabilis	Castle Lake rhyacophilan caddisfly	CA	rhyacophilidae		Insects	Not Listed	I
7268	Rhyacophila colonus	Obrien rhyacophilan caddisfly	OR	rhyacophilidae		Insects	Not Listed	I
7269	Rhyacophila fenderi	Fender's rhyacophilan caddisfly	OR	rhyacophilidae		Insects	Not Listed	I
7270	Rhyacophila haddocki	Haddock's rhyacophilan caddisfly	OR	rhyacophilidae		Insects	Not Listed	I
7271	Rhyacophila lineata	Castle Crags rhyacophilan caddisfly	CA	rhyacophilidae		Insects	Not Listed	I
7272	Rhyacophila mosana	Bilobed rhyacophilan caddisfly	CA	rhyacophilidae		Insects	Not Listed	I
7273	Rhyacophila spinata	Spiny rhyacophilan caddisfly	CA	rhyacophilidae		Insects	Not Listed	I
7274	Rhyacophila unipunctata	One-spot rhyacophilan caddisfly	OR	rhyacophilidae		Insects	Not Listed	I
7275	Rhyacotriton cascadae	Cascade torrent salamander		rhyacotritonidae		Amphibians	Under Review in the Candidate or Petition Process	V
7276	Rhyacotriton kezeri	Columbia torrent salamander		rhyacotritonidae		Amphibians	Under Review in the Candidate or Petition Process	V
7277	Rhyacotriton olympicus	Olympic torrent salamander		rhyacotriton		Amphibians	Not Listed	V
7278	Rhyacotriton variegatus	Southern torrent salamander	CA, OR	ambystomatidae		Amphibians	Not Listed	V
7279	Rhynchopsitta pachyrhyncha	Thick-billed parrot		psittacidae	1970.0	Birds	Endangered	V
7280	Rhynchosia cinerea		FL	fabaceae		Flowering Plants	Not Listed	P
7281	Rhynchospora californica	California beaked-rush	CA	cyperaceae		Flowering Plants	Not Listed	P
7282	Rhynchospora crinipes	Hairy-peduncled beaked-rush	AL, FL, GA	cyperaceae		Flowering Plants	Under Review in the Candidate or Petition Process	P
7283	Rhynchospora culixa	 beaked-rush	GA	cyperaceae		Flowering Plants	Not Listed	P
7284	Rhynchospora decurrens	 beaked-rush	FL, GA, NC	cyperaceae		Flowering Plants	Not Listed	P
7285	Rhynchospora globularis saxicola	 beaked-rush	GA	cyperaceae		Flowering Plants	Not Listed	P
7286	Rhynchospora knieskernii	Knieskern's Beaked-rush	NJ	cyperaceae	1991.0	Flowering Plants	Threatened	P
7287	Rhynchospora punctata	 beaked-rush	FL, GA	cyperaceae		Flowering Plants	Not Listed	P
7288	Rhynchospora thornei	Thorne's beaked-rush	FL, GA, NC, SC	cyperaceae		Flowering Plants	Not Listed	P
7289	Rhyncogonus biformis	Necker rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7290	Rhyncogonus blackburni	Blackburn's rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7291	Rhyncogonus bryani	Laysan rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7292	Rhyncogonus exsul	Nihoa rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7293	Rhyncogonus freycinetiae	Le`ie rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7294	Rhyncogonus giffardi	Giffard's rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7295	Rhyncogonus koebelei	Koebele's rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7296	Rhyncogonus lahainae	Lahaina rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7297	Rhyncogonus lanaiensis	Lanai rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7298	Rhyncogonus molokaiensis	Molokai rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7299	Rhyncogonus mutatus	Mutated rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7300	Rhyncogonus obsoletus	Obsolete rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
7301	Rhyncogonus oleae	Olopua rhyncogonus weevil	HI	curculionidae		Insects	Not Listed	I
